group_id,group_size,retained,excluded_external_benchmark,source_dataset,original_path,sha256,perceptual_hash,dhash,capture_key
group_b04cc561f54b6c1a,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_824_3848_jpg.rf.d55f157f8fae9d2d641ec5e8e11aceaa.jpg,2a2c6144cc869701291bca658023559ea6141f7150cc4e355a84c7fc6bc6c2bf,d1eb29e452c555e8,c0e1f8f0f8ececf8,yapayzeka_824_3848
group_b04cc561f54b6c1a,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3848_jpg.rf.b30680f62f00569d4be16b0653ab7b64.jpg,489ee96269425242e3c158fe5e916fc84206ddb7bffe10d5e628e18582e65582,d1eb29e452c555e8,c0e1f8f0f8ececf8,3848
group_b04cc561f54b6c1a,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3848_jpg.rf.e58c7add486b7cb92041654bf840028b.jpg,2a2c6144cc869701291bca658023559ea6141f7150cc4e355a84c7fc6bc6c2bf,d1eb29e452c555e8,c0e1f8f0f8ececf8,3848
group_b04cc561f54b6c1a,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\3848_jpg.rf.153349626a4db36d323519576dd98e07.jpg,7f77492b39d1de3a8a6d7eb5765fb8a7f55fdd8f3bb51047cebaf045f3f4249e,d1eb29e452c555e8,c0e1f8f0f8ececf8,3848
group_9ef77ea168fb796b,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_115_2897_jpg.rf.816d036b8d3dc9bdb7c0f231530bc64e.jpg,2a82def5a0ebdce55a3e3e7bedf1e54e36597e2cb73cae08c572e29d0de883ad,daa52a5b10d5a8ed,e0f0f0f0f0f0f0e1,yapayzeka_115_2897
group_9ef77ea168fb796b,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2897_jpg.rf.b3fb307db7c10635feba234c9a388d7a.jpg,4882283a75dded54f24df2d01238d13553ebb485eab0f7c9a9c07a774a9bc908,daa52a5b02d5a8ed,e0f0f0f0f0f0f0e1,2897
group_9ef77ea168fb796b,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2897_jpg.rf.cc6d849cb94b8c7dd304e84b67a31599.jpg,2a82def5a0ebdce55a3e3e7bedf1e54e36597e2cb73cae08c572e29d0de883ad,daa52a5b10d5a8ed,e0f0f0f0f0f0f0e1,2897
group_9ef77ea168fb796b,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2897_jpg.rf.692ca12772f7f737e8c15c58ef91074d.jpg,5d49fa0fa9108a5d84d3a05a0ff749e1362e82c1e1c203a1489783d521b3a3bd,daa52a5b10d5a8ed,e0f0f0f0f0f0f0e1,2897
group_e40282c44e481b6d,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1307_30_jpg.rf.8e678df091b9528274b8dadc2e5baf06.jpg,9f6ebb48c9cd60a9efc678f31615360bfe8673c3a2c999029c50f0bd450c4bf6,915c2aaa2dee6ac6,b4bcfcbcfc9cfcdc,yapayzeka_1307_30
group_e40282c44e481b6d,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\30_jpg.rf.70a2f2e296166a169bc3c4d2d229c560.jpg,2a89171d9fe731e71d6826c6269499c29f7c50d9f3bfb00b7b48008999c523df,915c2aaa2dee6ac6,b4bcfcbcfc9cfcdc,30
group_e40282c44e481b6d,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\30_jpg.rf.8553479fb161b009adee672c81e30efa.jpg,9982ecc22f371cfdbc2c940def60160b0e913783b827c19023d2ef34f8bf1152,915c2aaa2dee6ac6,b4bcfcbcfc9cfcdc,30
group_e40282c44e481b6d,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\test\images\30_jpg.rf.94674c27f65f292f906b69fd6d7c8644.jpg,f15d37fe1fb197114bb8718aea3776b561779e38f02a104495058b3b739aafdb,915c2aaa2dee6ac6,b4bcfcbcfc9cfcdc,30
group_f261a9b19c740a72,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_206_3515_jpg.rf.fff26b779e7bdc39a0e509b7ffa541cd.jpg,a08c9183d12b7668f9fd23e428c7e58fceb2c51dfa5d5e242c864363c2d8e860,d1cb69524a696aea,a1e0f0f0f0f0f0f0,yapayzeka_206_3515
group_f261a9b19c740a72,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\valid\images\3515_jpg.rf.aa1150c46384b5a34afa247f1997d906.jpg,a08c9183d12b7668f9fd23e428c7e58fceb2c51dfa5d5e242c864363c2d8e860,d1cb69524a696aea,a1e0f0f0f0f0f0f0,3515
group_f261a9b19c740a72,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\3515_jpg.rf.ca6f8722dd3e386082b7bdb39809a8f6.jpg,2ab02c8318e628a00ea7e0dd5a688be780573dfae0399fd5e1632f04ec262bf7,d1cb69524a696aea,a1e0f0f0f0f0f0f0,3515
group_ee593fd2d1bdc879,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1162_3480_jpg.rf.5b7bcb722a632d6a817ebefa2ea5c43e.jpg,2ab0d662373607d9de28ba5a2a8e7746ed19d4950c37848da3caad27c477d63f,d5e965525a526aaa,c0d0f0f0f0f8f8f8,yapayzeka_1162_3480
group_ee593fd2d1bdc879,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3480_jpg.rf.13e9da51669e35bc67c87240bb3ef980.jpg,2ab0d662373607d9de28ba5a2a8e7746ed19d4950c37848da3caad27c477d63f,d5e965525a526aaa,c0d0f0f0f0f8f8f8,3480
group_ee593fd2d1bdc879,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\3480_jpg.rf.6908189d80ab2fd0f854c430e2e58e2c.jpg,a1418515b53d56ef368f9a6f7a94279cfda6fbd8db0ad94f53f8b5e5b32b60e7,d5e965525a526aaa,c0d0f0f0f0f8f8f8,3480
group_e406b02d5f5adfa1,6,False,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_430_910_jpg.rf.7b5ff122aa0e816728e6dbc96311fe41.jpg,936e76a9703aa2248ff66d060e5db664186922ab37bf4f732752c4b3822db866,dba5b4a9ad424b52,9010000000000000,yapayzeka_430_910
group_e406b02d5f5adfa1,6,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_159_911_jpg.rf.0c6d02b0e56a9a50e714dc95ed24e054.jpg,9e9ce47ee87230aa0d24e5e073d31219dcce5b64614bf79923cfbbc7539332bb,dba5b4a9ad424b52,9010000000000000,yapayzeka_159_911
group_e406b02d5f5adfa1,6,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\910_jpg.rf.cd1189a9d2a4bc846ce4bc382e48fa21.jpg,936e76a9703aa2248ff66d060e5db664186922ab37bf4f732752c4b3822db866,dba5b4a9ad424b52,9010000000000000,910
group_e406b02d5f5adfa1,6,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\911_jpg.rf.6cfb9bae70478de87ccf09afafebc339.jpg,9e9ce47ee87230aa0d24e5e073d31219dcce5b64614bf79923cfbbc7539332bb,dba5b4a9ad424b52,9010000000000000,911
group_e406b02d5f5adfa1,6,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\910_jpg.rf.d83fb958d30b5a1ca8e998ce70b603d3.jpg,2adb9d065d01c0d3095b010b866eb16d3cbc2bc24465f3e5d297c17f61a8710c,dba5b4a9ad424b52,9010000000000000,910
group_e406b02d5f5adfa1,6,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\911_jpg.rf.71d82b3a89f059ab683047515c9b0154.jpg,850fa2af139e98a213e7e70a9f05afd1cb991259cf3d49120c9fd8cd1e38a636,dba5b4a9ad424b52,9010000000000000,911
group_9430e667df85e77b,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_1001_2894_jpg.rf.9f2eea7fdb908f1eac551c1b89a3d4fc.jpg,424c70762c1fd65ab77ae7405bdfc3448482da2c8df5f3d7df46b1715682070f,d0a52a5312d5abed,f0f0f0f0f0f0f0e9,yapayzeka_1001_2894
group_9430e667df85e77b,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2894_jpg.rf.ab6c2a1914aa85d0f1f729548746b321.jpg,424c70762c1fd65ab77ae7405bdfc3448482da2c8df5f3d7df46b1715682070f,d0a52a5312d5abed,f0f0f0f0f0f0f0e9,2894
group_9430e667df85e77b,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2894_jpg.rf.f9c102dedc632fed3216b0420f83b828.jpg,2af0e4aa4fd65f096eee836e65364b8119f01ea60b284a517c4c70ecbcd6dd06,d0a52a5b02d5abed,f0f0f0f0f0f0f0e1,2894
group_9430e667df85e77b,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\test\images\2894_jpg.rf.9b21df62561514cac9a7add63ccac686.jpg,d96c213c1ff86cff0398dc605e8d9ab914b37806d75b68744f9f779ec6eab831,d0a52a5312d5abed,f0f0f0f0f0f0f0e9,2894
group_3c854d123844237f,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_577_angelina_246_1557DB84-0324-4C67-8F98-EF9C5862F669.labeled.jpg,2b019436c6b0f659384fbe4d9607df59a911077e08ca14abb8cf19e55650b961,d9863b60973d6287,fcfcf8f0e0811219,angelina_577_angelina_246_1557db84-0324-4c67-8f98-ef9c5862f669.labeled
group_510129eb1b1a5b1e,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_145_3032_jpg.rf.1fa2f0d806827413da2cc0af84da4d29.jpg,b1bab81c9fb80b3c6afa37cd1e6802d54d2dc72ed780f142b586c564f5f1a126,d15975524aea2aab,90d0f0f0f8e8f0f0,yapayzeka_145_3032
group_510129eb1b1a5b1e,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\3032_jpg.rf.4590d4d15d31956a5055ad4058aeb645.jpg,706e79edbaea6bbd72e68c3eda1a3e10456d328874c173c98ea91452f2347707,d15975524aea2aab,90d0f0f0f8e8f0f0,3032
group_510129eb1b1a5b1e,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\3032_jpg.rf.e63faa243f8a6216b84d3bc6ce8efb90.jpg,2b019549b9efabc094d1f99e121ad5179bf54d5b310f249d0a8df7aab3847ebe,d15975524aea2aab,90d0f0f0f8e8f0f0,3032
group_a007112be9cd5029,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_1152_angelina_239_IMG_5371.labeled.jpg,2b1f4f69f1a0c5fbdff65acbfef8ceeefea951ca1bcc817ab7d8eaf9f8532738,94b57a2e6a2a6a6a,c4fcfcfefcfcd8c0,angelina_1152_angelina_239_img_5371.labeled
group_e805db1d088d6cd4,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_48_3267_jpg.rf.e7c63bfd3baa94d8148711e787f77ce5.jpg,2b2266641bd81482122e15823392ee4ab0a996c51ee483f455dc894c957c35e4,c0852d5f5e0775e8,f0f0f0f0f0f0f1f1,yapayzeka_48_3267
group_e805db1d088d6cd4,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\test\images\3267_jpg.rf.4909962e0655f9c2ca397989abf92733.jpg,2b2266641bd81482122e15823392ee4ab0a996c51ee483f455dc894c957c35e4,c0852d5f5e0775e8,f0f0f0f0f0f0f1f1,3267
group_e805db1d088d6cd4,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\3267_jpg.rf.a19e34dce6878c63c45750bdf7f334d1.jpg,ec0e2d75808af224748355b4c2ebf9f224434fd90fb8f6a39d7b919428ab74c4,c0852d5f5e0775e8,f0f0f0f0f0f0f1f1,3267
group_8bc9a2c020a32b67,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_182_2359_jpg.rf.12e2b50aff85893c4e660f5a119220f2.jpg,2b43ad011e3139a6e566d8ab5e02b232f73a26e5e2e131ef7bc95440a28fc11e,d5e8a1143a7565cb,80c0c238f8f0f0e6,yapayzeka_182_2359
group_8bc9a2c020a32b67,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2359_jpg.rf.532c29ae7a9368062d1dd0ccce9ae373.jpg,2b43ad011e3139a6e566d8ab5e02b232f73a26e5e2e131ef7bc95440a28fc11e,d5e8a1143a7565cb,80c0c238f8f0f0e6,2359
group_8bc9a2c020a32b67,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2359_jpg.rf.7c2129e0d6a94440d21095bcf6ebe12d.jpg,4208dc80b7d8fd9701c6e4ac9982048e09a1896061b064dbdffa6f21436ea3ad,d5e8a1143a7565cb,80c0c238f8f0f0e6,2359
group_cba22b1f202ff6cc,1,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\angelina_506_angelina_259_b5a96649882440b7b7c189349da0dd12.labeled.jpg,2b6aa455b373c7517ad251356c4d8342f174683959ae8e6423ddc940b851304a,f5d541a86aaa62ba,001e0e0e0f0f0783,angelina_506_angelina_259_b5a96649882440b7b7c189349da0dd12.labeled
group_741dc79a37a176a7,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_882_932_jpg.rf.95b5896e813399a04563e1fa166e9e39.jpg,2b7b8aba710f88e79d33d9a9fea1796539fda4f0f9f05c031c8b663ec7898ed5,daadb4a9add24a50,8000000000200000,yapayzeka_882_932
group_741dc79a37a176a7,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\932_jpg.rf.ea681a34be3ea815990c85c451027f5f.jpg,4690363043b46fa358bf284acf376ad76af3e8b3f483446c726947b935f0d98c,daadb4a9adc24b50,8800000000000000,932
group_741dc79a37a176a7,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\932_jpg.rf.3da65bc939e45ee9b0da7db1e78594a7.jpg,3ff55b2333c8d535db99eb8888fb9b2fd574f86bf5ed056f85d27918796d07d5,daadb4a9add24a50,8000000000200000,932
group_a8056e4d3c7fb099,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421104444_jpg.rf.404f5c12cb2cac0d193f5ae11de34828.jpg,2b84a66551bfd1ddc78b6f41e9678aa5254c311786fd79675de4fa0de9cc6e47,ddcc60e192d843b7,b030307078707078,img20230421104444
group_e67d70fa247d8dbb,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_612_2922_jpg.rf.473f0ebaaf40a86181695282fd11c144.jpg,2ba0c1035bbce9c5f022eebce36822144529c81a00e21192df7ce605c0a8de3a,d2a52a523ad42eeb,e0e0e0f0f0f0e0f1,yapayzeka_612_2922
group_e67d70fa247d8dbb,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\valid\images\2922_jpg.rf.a7f53771fc030f04fbc4856f5bf37977.jpg,2ba0c1035bbce9c5f022eebce36822144529c81a00e21192df7ce605c0a8de3a,d2a52a523ad42eeb,e0e0e0f0f0f0e0f1,2922
group_e67d70fa247d8dbb,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2922_jpg.rf.20cd90ee3acd3954ba5a102c453655e9.jpg,95d30e7f5e6b1e2a0f2f1b3e791dcdbc82cfde486e997802dee138f168314660,d2a52a523ad42eeb,e0e0e0f0f0f0e0f1,2922
group_b0c215c4e03e0e0d,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230420223939_jpg.rf.d1f4aee07b0aa65672c23bbbe2963fdf.jpg,2ba358e1318d2bad9478cf4d9983f32f429c5e9ccaa28d9a22d10b408e8f21c1,87ff554f0f020f05,ff7f7fff7f7ffefe,img20230420223939
group_4e581ebd95312293,5,False,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_120_1541_jpg.rf.a4b1ecde0d9b3fe5e81ca8c1096a958f.jpg,2bb2fa85782bfbf42a56c9e76fe95645bd93869ea21748d816c04dba8e59b5c5,c8b6b2cc4f5f00b6,a0f1a00080800080,yapayzeka_120_1541
group_4e581ebd95312293,5,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_687_1540_jpg.rf.6eb25b2f1b968158eec3cd0853815f46.jpg,7e917e73a633d53708980170e7e42a9b0d66843abaade0c7a23e6ffc97c87957,c8b6b2cc4f5f00b6,a0f1a00080800080,yapayzeka_687_1540
group_4e581ebd95312293,5,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\test\images\1540_jpg.rf.319bde79c3163ea1e04a1b6f73ea8fd6.jpg,7e917e73a633d53708980170e7e42a9b0d66843abaade0c7a23e6ffc97c87957,c8b6b2cc4f5f00b6,a0f1a00080800080,1540
group_4e581ebd95312293,5,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\1540_jpg.rf.f86f64d08ec25697ea47ff509f0040b2.jpg,33bae686070f7f85af0b1ad9974e7196764420cfa7cb2c21d57bd2e78dc1b5b3,c8b6b2cc4f5f00b6,a0f1a00080800080,1540
group_4e581ebd95312293,5,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\valid\images\1541_jpg.rf.4b303ff68a6d0082b81f853dbad60195.jpg,667232d8a17cd027b7765da8d5c66b0d7c0095e5153ba14d2fd975835b03c022,c8b6b2cc4f5f00b6,a0f1a00080800080,1541
group_76feb991c489b779,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230420225835_jpg.rf.a22e93d7c9425e392cc7cff114818aec.jpg,2bb3c0466a6c17f0c95cd58cbd4f35006f92896b470095be1a55838fee9d324c,80b55add44967e96,fcfaeceefef8f8f0,img20230420225835
group_5c6d94fd94232664,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_229_1073_jpg.rf.1b5c9846f5b4dffc793963d0d0f08d61.jpg,2bc3e5c768039da0127a8903957997d436aac99495737df71eb32ce95e6d6482,dacbb4b4a5a5a4a8,8800000000000000,yapayzeka_229_1073
group_5c6d94fd94232664,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\1073_jpg.rf.30bed2b4cb55181e8b0eb2945215243c.jpg,fa845ff1bea13eead7417f5fe366599ea14e79918f5b195fefd701dffeea47df,dacbb4b4a5a5a4a8,0800000000000000,1073
group_5c6d94fd94232664,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\1073_jpg.rf.3694b65c8c3dc3efa255a222cb166fca.jpg,2bc3e5c768039da0127a8903957997d436aac99495737df71eb32ce95e6d6482,dacbb4b4a5a5a4a8,8800000000000000,1073
group_5c6d94fd94232664,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\1073_jpg.rf.5df401ae0cd4512a7239ae161844db22.jpg,5390654c20514c14e9576cf1689f3d6818db32b27b555da266d386581c6684ba,dacbb4b4a5a5a4a8,8800000000000000,1073
group_791c6256e2e77bb1,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230420230537_jpg.rf.ed9043505386cafa4563b12b05c2f2a2.jpg,2bed3fbb1dcb67141b4bdee7d72882228ca5cf450ac0958ce55f7e05b11b04a9,959497979390acae,fceabcfcbaf4fefc,img20230420230537
group_b2cee2ac9675b2de,1,True,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\IMG20230421113556_jpg.rf.5c4a3007d7e46b340042dbea1ff1a7b9.jpg,2bf61a79c594b3cf33975bb4cd51fb5ceb6b5ac8812df35cfd1ebc995225d482,f8c17ec513e4833c,18109a90d1822125,img20230421113556
group_a202ef3efac35658,4,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\train\yapayzeka_739_2321_jpg.rf.597a4e4cd1e13c29437a83994ff8a8e3.jpg,2c1628d15c9452b1b39b0b51ff82647437cca4ecff02c37ea1a6fdb462d12266,d2e9a352393565c9,c0e1c270f0f0f0d8,yapayzeka_739_2321
group_a202ef3efac35658,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2321_jpg.rf.af1c1515e0bdd4caeed81b9896cff0af.jpg,4785c9ac253341eb49a4153977656bde6e5357fa2d7209a8110efe323e51a5d7,d2e9a152393575c9,c0e1c270f0f0f048,2321
group_a202ef3efac35658,4,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\2321_jpg.rf.f159b31fd2ef778d6a4a2a94d89f8c8d.jpg,2c1628d15c9452b1b39b0b51ff82647437cca4ecff02c37ea1a6fdb462d12266,d2e9a352393565c9,c0e1c270f0f0f0d8,2321
group_a202ef3efac35658,4,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\2321_jpg.rf.75568cee54aa816bf8758a1733d28325.jpg,e285d1b70d5e77ff9ffcb8c3dd8be01beab701f5271d5e96f71bc39ab22155cb,d2e9a352393565c9,c0e1c270f0f0f0d8,2321
group_1dc2ebad7c934070,2,True,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG_6208_jpg.rf.4da97364c74c4a81b0fa629fe4bea99b.jpg,f38a5471e59c27278788c9ae1ebda000701c24578bf31846ecc55b8e11fe57b1,cc2f878cf862474e,f556432333f28050,img_6208
group_1dc2ebad7c934070,2,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG_6208_jpg.rf.7cb467d0ffd5bf98e7daab80fb5effe8.jpg,2c250f0045a7c8e6176213d51c2614a34e7f22a1897606b92d2458c06fe39ef6,cc2f878cf862474e,f556432333f2c054,img_6208
group_266ac0dda77efa2b,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_4_IMG20230420224239_jpg.rf.40eb3e5a7f66a35b6738149d6d6fdcb2.jpg,2c3e31547923597d3c169af97d4d6f932d4f2b8b4e1e00baba0ac5952c944a08,95aa55ab55e49455,fefefefffefffefe,yapayzeka_4_img20230420224239
group_266ac0dda77efa2b,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG20230420224239_jpg.rf.1cc871280ee89ed7bab49e5c672ca182.jpg,3462e15a7f66c195b381b59755c2c5c377446fc979a978028bb6678502dad951,95aa55ab55e49455,fefefefffefffefe,img20230420224239
group_266ac0dda77efa2b,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\IMG20230420224239_jpg.rf.1ed80d7ee8ca28ae7829741fff8433ef.jpg,8391d1b93b280e8b66ec8026d3f9ef68163822d435544ad5c58f08209981f798,95aa55ab55e49455,fefffefffefffefe,img20230420224239
group_84714d869c283009,3,True,False,prabh_braille_merged,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\prabh-decoders-braillevision\dataset\braille_merged\images\val\yapayzeka_59_1078_jpg.rf.a85e9ccdf29023a54c6290129d7a4dc4.jpg,abdb013c5308b1b27b43a2bddf29ae337ecc42f5bf4918d661f129ce8e4f8546,dacbb4b4a5a5a5a0,0000000000000000,yapayzeka_59_1078
group_84714d869c283009,3,False,False,sangam_braillie,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\sangam-Braillie\dataset\train\images\1078_jpg.rf.013ab9f03386a05212695bd68c04c05a.jpg,6bc2988e03e97fa2197022520c2cc5f9b8a9b10334a05329461395fb4716aefb,dacbb4b4a5a5a5a0,0000000000000000,1078
group_84714d869c283009,3,False,False,asmitha,C:\Users\devaj\OneDrive\Documents\BRAILLEVISION\asmitha\dataset\train\images\1078_jpg.rf.c44eadffc34bead7e291f5005d75f650.jpg,2c458b45c06e46bd7369b904249a7b0bb792f4ca68d3f71aded4b62fc1a5ce21,dacbb4b4a5a5a5a0,0000000000000000,1078
